ast,ast_pct,blk,blk_pct,def_reb_pct,def_rtg,efg,fg,fg3,fg3_pct,fg3a,fg3a_per_fga_pct,fg_pct,fga,ft,ft_pct,ft_rt,fta,fta_per_fga_pct,off_rtg,opp_ast,opp_blk,opp_efg_pct,opp_fg,opp_fg3,opp_fg3a,opp_fg_pct,opp_fga,opp_ft,opp_ft_pct,opp_ft_rate,opp_fta,opp_orb,opp_pf,opp_pts,opp_stl,opp_tov,opp_tov_pct,opp_trb,orb,orb_pct,pace,pf,pts,stl,stl_pct,to,to_pct,trb,trb_pct,ts_pct,ttl_pts
498.06000000000006,3326.5701000000004,17.32,39.879900000000006,5428.6659,11968.539,0.235,1520.5511,45.36,0.07020000000000001,669.9,0.0875,0.2024,7510.71,418.0,0.5576,0.055,737.24,0.0992,10388.436,518.9589,20.2211,0.245,1732.3889000000001,52.7289,544.4100000000001,0.2025,8479.68,466.75000000000006,0.5775,0.055099999999999996,797.5811,151.5411,513.5899999999999,12652.9011,75.7189,205.54110000000003,142.554,2412.5099999999998,74.64,369.358,10284.386,597.24,11078.4089,74.97,69.94599999999998,220.05,171.969,1904.85,2212.3239000000003,0.2805,206.0
386.27,2488.1331,17.32,54.196,6130.5009,10226.7819,0.22559999999999997,1542.8489,62.2311,0.08960000000000001,690.0,0.0816,0.18489999999999998,8233.65,359.2311,0.6004,0.0462,602.91,0.0754,10513.408000000001,448.08000000000004,23.35,0.2346,1506.8000000000002,46.3989,746.76,0.1978,7537.198899999999,392.97889999999995,0.5327999999999999,0.055,756.0,84.37,483.0,10874.67,99.8911,255.89109999999997,191.80810000000002,1863.3989000000001,135.63,657.02,10266.8941,544.4100000000001,11150.1489,113.63,105.0621,283.39000000000004,198.4851,2118.4700000000003,2649.5550000000003,0.27040000000000003,209.0
410.74,2904.0571,8.66,27.4901,6327.384899999999,11941.9159,0.2592,1381.21,135.63,0.119,1104.1200000000001,0.1521,0.19269999999999998,7110.0,322.2311,0.576,0.0475,544.2411,0.0782,11432.9709,379.60999999999996,11.01,0.27,1418.54,123.96000000000001,865.5411,0.20679999999999998,6913.05,397.2111,0.63,0.0594,630.74,73.3,454.74,11332.2011,70.8811,187.0,159.65,1804.7289,77.36,418.3279,9094.946899999999,476.74,10815.8911,63.0,67.2161,179.63,151.0871,1777.86,2468.56,0.3016,185.0
454.74,3106.6875,20.0,51.975,5505.0165,12076.32,0.2397,1455.87,64.185,0.1075,600.075,0.08,0.1936,7620.3,344.225,0.592,0.046000000000000006,566.0949999999999,0.0744,11002.1535,546.0,19.485,0.275,1577.0,76.545,607.905,0.2162,7274.96,368.445,0.5624,0.051300000000000005,682.0,120.875,532.575,11752.0,66.0,210.0,167.7105,2079.0,110.0,536.573,8979.723,580.5,10706.0,66.0,66.97250000000001,214.5,168.38500000000002,1760.0,2288.0675,0.2805,215.0
664.08,4671.001,26.68,82.929,6088.284,9799.552,0.27030000000000004,1457.8725000000002,72.3075,0.12240000000000001,569.925,0.087,0.22089999999999999,6636.0,401.09749999999997,0.5244,0.0648,791.91,0.126,11987.82,480.09499999999997,27.5,0.2346,1230.785,49.0,437.09499999999997,0.1932,6328.75,286.6725,0.5112,0.045,571.89,78.7975,616.75,8977.8375,90.75,246.45749999999998,216.471,1560.0,101.7225,597.9516,9192.3249,437.33250000000004,11016.0,81.69,89.0989,229.95,193.3725,1774.875,2645.391,0.31360000000000005,201.0
559.5174999999999,3521.9599999999996,21.32,49.815,6075.091,10937.651,0.2491,1585.5,105.88250000000001,0.11760000000000001,863.7149999999999,0.1053,0.20159999999999997,8099.0,352.7725,0.7051999999999999,0.044000000000000004,511.75,0.065,12108.324999999999,635.7425,38.6425,0.2496,1624.5,61.6975,630.0,0.20679999999999998,7886.97,216.6125,0.6237,0.0288,360.0,105.75,406.07250000000005,10656.0,93.2025,211.25,169.2214,1881.0,198.045,880.38,9763.7034,375.25,11821.68,69.635,71.21199999999999,232.8625,175.14,2479.845,2840.1749999999997,0.3016,206.0
255.0,1798.69,24.0,61.6719,6703.200000000001,10601.505000000001,0.20700000000000002,1404.0,28.148899999999998,0.0748,383.41,0.0494,0.1848,7744.0,553.4000000000001,0.663,0.0713,856.08,0.1107,11239.204099999999,396.60999999999996,29.32,0.22559999999999997,1391.5811,47.2311,565.6188999999999,0.1848,7536.8511,380.0,0.6004,0.05039999999999999,631.92,65.31,551.0,10268.2611,66.0,139.37,114.0,1693.86,181.5611,833.1650999999999,9424.8,474.29889999999995,10912.2411,50.64,49.706,195.95999999999998,143.05899999999997,2658.15,3079.1709,0.27040000000000003,207.0
304.2275,2214.7725,12.0,31.552,6441.61,10111.045,0.2208,1387.5,36.685,0.08120000000000001,492.0,0.06440000000000001,0.1892,7302.7875,506.59999999999997,0.511,0.069,996.7625,0.1353,10314.749,389.5125,8.5,0.23,1364.6174999999998,33.3125,376.92749999999995,0.1978,6957.7875,498.75,0.5775,0.0713,854.8874999999999,78.03,667.575,10416.0,57.525,285.945,222.4,2081.25,107.635,469.97850000000005,10030.017000000002,604.5975000000001,10653.0,82.365,79.47,192.0,151.0785,2103.25,2521.7850000000003,0.27030000000000004,214.0
540.0,3509.352,8.0,25.8245,5221.1584,12103.187600000001,0.29150000000000004,1511.125,162.5,0.1404,1156.0,0.164,0.2162,7030.5,365.625,0.5396,0.0529,663.0,0.096,13326.08,365.0,11.0,0.2544,1433.75,111.625,912.8125,0.1932,7414.875,324.0,0.6215999999999999,0.043199999999999995,539.5625,144.375,466.875,10895.25,53.625,173.25,141.5556,1771.875,98.4375,619.2175,9022.476,483.4375,12015.75,52.0,56.649499999999996,178.5,152.803,1758.9375,2500.7084999999997,0.33059999999999995,248.0
465.9375,2934.896,25.3125,78.0669,5457.485,12030.666,0.2448,1596.0,72.25,0.11309999999999999,656.375,0.0792,0.1978,7983.375,328.125,0.6318,0.041800000000000004,529.0,0.07020000000000001,11035.287,534.625,27.5,0.2652,1690.5,86.0,877.5,0.2116,7846.125,372.75,0.6224999999999999,0.05,593.25,126.5,461.6875,12318.75,73.125,240.25,180.7524,2088.0,112.75,550.602,9998.9944,486.0,11357.5,87.75,84.2445,245.8125,184.95,1847.4375,2337.2736,0.2862,223.0
